"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"1424","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:212 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1425","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:213 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1425","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:213 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1426","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:215 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1426","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:215 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1427","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:216 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1427","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:216 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1428","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:508 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1428","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:508 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1429","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:509 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","true","false","5781026","5313737","false","java.lang.UnsupportedOperationException","Interface can't be instantiated! Interface name: java.util.List","N/A","N/A","false","1"
"1429","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:509 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","true","false","1476368","1474622","false","java.lang.UnsupportedOperationException","Interface can't be instantiated! Interface name: java.util.Collection","N/A","N/A","false","1"
"1430","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:517 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","false","true","true","7420765","6657508","false","N/A","N/A","N/A","N/A","true","0"
"1430","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:517 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","false","true","true","3446483","1869686","false","N/A","N/A","N/A","N/A","true","0"
"1431","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:518 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","true","false","9290788","7220220","false","java.lang.UnsupportedOperationException","Interface can't be instantiated! Interface name: java.util.List","N/A","N/A","false","1"
"1431","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:518 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","true","false","2043806","1952649","false","java.lang.UnsupportedOperationException","Interface can't be instantiated! Interface name: java.util.Collection","N/A","N/A","false","1"
"1432","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:526 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","false","true","true","5783451","5281164","false","N/A","N/A","N/A","N/A","true","0"
"1432","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:526 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","false","true","true","1778776","1733537","false","N/A","N/A","N/A","N/A","true","0"
"1433","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:527 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","true","true","7629374","6938608","false","N/A","N/A","N/A","N/A","false","1"
"1433","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:527 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","true","true","1619942","1571999","false","N/A","N/A","N/A","N/A","false","1"
"1434","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:539 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1434","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:539 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1435","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:540 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1435","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:540 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1436","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:549 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","true","false","8771610","7261906","false","java.lang.UnsupportedOperationException","Interface can't be instantiated! Interface name: java.util.List","N/A","N/A","false","1"
"1436","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:549 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","true","false","1940429","1942197","false","java.lang.UnsupportedOperationException","Interface can't be instantiated! Interface name: java.util.Collection","N/A","N/A","false","1"
"1437","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:557 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","false","true","true","5957821","5596852","false","N/A","N/A","N/A","N/A","true","0"
"1437","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:557 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","false","true","true","1830028","1776177","false","N/A","N/A","N/A","N/A","true","0"
"1438","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:558 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","true","true","9049666","5347937","false","N/A","N/A","N/A","N/A","false","1"
"1438","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:558 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","true","true","2337313","1848209","false","N/A","N/A","N/A","N/A","false","1"
"1439","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:573 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1439","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:573 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1440","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:574 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1440","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:574 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1441","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:580 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","false","true","true","7134393","6057749","false","N/A","N/A","N/A","N/A","true","0"
"1441","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:580 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","false","true","true","2201286","2017576","false","N/A","N/A","N/A","N/A","true","0"
"1442","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:581 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1442","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:581 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1443","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:597 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1443","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:597 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1444","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:603 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","false","true","true","19097622","17255887","false","N/A","N/A","N/A","N/A","true","0"
"1444","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:603 |","31","177","com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization [gson]","1","false","true","true","5948244","5957138","false","N/A","N/A","N/A","N/A","true","0"
"1445","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java:604 |","31","176","com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
