"Project","MethodIndex","Method","Count","Tests"
"junit4","244","org.junit.runner.JUnitCommandLineParseResult.createRequest(Computer)","11","org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.filterNoTestsRemain [],org.junit.tests.running.classes.ParameterizedTestTest.exceptionWhenPrivateConstructor [],org.junit.tests.running.methods.TimeoutTest.failureWithTimeout [],org.junit.tests.experimental.AssumptionTest.failedAssumptionsMeanPassing [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithExpectedNullContext [],junit.tests.framework.TestCaseTest.testRunAndTearDownFails [],junit.tests.framework.AssertTest.testAssertTrue [],org.junit.tests.running.classes.ParameterizedTestTest.plansNamedCorrectly [],org.junit.tests.deprecated.JUnit4ClassRunnerTest.runWithOldJUnit4ClassRunner [],org.junit.tests.experimental.max.MaxStarterTest.testsAreOnlyIncludedOnceWhenExpandingForSorting [],org.junit.tests.running.classes.ParameterizedTestTest.runsForEverySingleArgumentOfCollection []"
"junit4","246","org.junit.runners.model.FrameworkMember.isPublic()","11","org.junit.rules.RuleChainTest.aroundShouldNotAllowNullRules [],org.junit.tests.running.methods.TimeoutTest.testGetTimeout [],org.junit.runner.JUnitCommandLineParseResultTest.shouldCreateFailureUponUnknownTestClass [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.theoryClassMethodsShowUp [],org.junit.rules.StopwatchTest.skipped [],junit.tests.framework.TestListenerTest.testError [],org.junit.tests.validation.BadlyFormedClassesTest.noRunnableMethods [],org.junit.tests.experimental.theories.runner.FailingDataPointMethods.shouldIgnoreMultipleDataPointMethodExceptionsOnRequest [],org.junit.AssumptionViolatedExceptionTest.canSetCauseWithInstanceCreatedWithObjectAndMatcher [],org.junit.rules.TempFolderRuleTest.randomFilesAreDeleted [],org.junit.tests.running.methods.TimeoutTest.timeoutFailureMultithreadedStuckInMain []"
"junit4","247","org.junit.internal.runners.statements.FailOnTimeout.builder()","11","org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.dataPointCanBeArray [],org.junit.internal.matchers.StacktracePrintingMatcherTest.succeedsWhenInnerMatcherSucceeds [],org.junit.tests.manipulation.SingleMethodTest.parameterizedFilterToSingleMethod [],org.junit.tests.experimental.AssumptionTest.passingAssumptionsScootThrough [],org.junit.tests.assertion.AssertionTest.nullAndStringNullPrintCorrectError [],org.junit.tests.experimental.AssumptionTest.assumptionsWithMessageAndCause [],org.junit.runner.notification.RunNotifierTest.hasNoProblemsWithFailingListeners [],org.junit.tests.running.methods.TimeoutTest.stalledThreadAppearsInStackTrace [],org.junit.samples.money.MoneyTest.testBagNotEquals [],org.junit.tests.junit3compatibility.AllTestsTest.correctTestCountAdapted [],org.junit.tests.running.classes.SuiteTest.ensureTestIsRun []"
"junit4","248","org.junit.internal.runners.JUnit38ClassRunner.filter(Filter)","11","org.junit.runners.model.FrameworkMethodTest.hasToStringWhichPrintsMethodName [],org.junit.rules.TestRuleTest.methodValidateWrongTypedFieldInSuperclass [],org.junit.runner.JUnitCommandLineParseResultTest.shouldParseFilterArgInWhichValueIsASeparateArg [],org.junit.rules.TemporaryFolderRuleAssuredDeletionTest.testFailsWhenCreatedFolderCannotBeDeletedButDeletionIsAssured [],org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest.beforeClassShouldNotRunWhenWholeClassIsIgnored [],junit.tests.framework.TestCaseTest.testTearDownSetupFails [],org.junit.tests.running.methods.TimeoutTest.makeSureAfterIsCalledAfterATimeout [],org.junit.tests.experimental.theories.runner.WhenNoParametersMatch.showFailedAssumptionsWhenNoParametersFound [],org.junit.tests.assertion.AssertionTest.multiDimensionalArraysAreEqual [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithPathContainingFileSeparatorCreatesDirectories [],org.junit.samples.money.MoneyTest.zeroMoniesAreEqualRegardlessOfCurrency []"
"junit4","249","org.junit.experimental.theories.ParameterSignature.Class<?>>buildConvertableTypesMap()","11","org.junit.experimental.categories.CategoryFilterFactoryTest.shouldThrowException [],org.junit.tests.running.methods.AnnotationTest.testRunAllAfters [],junit.tests.runner.ResultTest.testRunSuccessResultCanBeReserialised_v4_13 [],junit.tests.framework.AssertTest.testAssertStringNotEqualsNull [],org.junit.tests.running.methods.TimeoutTest.testZeroTimeoutIsIgnored [],junit.tests.framework.TestCaseTest.testCaseToString [],org.junit.tests.listening.RunnerTest.newTestCount [],org.junit.internal.StackTracesTest.getTrimmedStackForJUnit4TestFailingInTestMethod [],org.junit.runners.model.TestClassTest.isNotEqualToNull [],junit.tests.extensions.ExtensionTest.testSetupErrorInTestSetup [],org.junit.runners.model.TestClassTest.isEqualToTestClassThatWrapsSameJavaClass []"
"junit4","250","junit.framework.TestCase.countTestCases()","11","org.junit.tests.experimental.theories.runner.WithAutoGeneratedDataPoints.shouldNotAutogenerateBooleanDataPointsWhenSpecificDataPointGiven [],org.junit.runner.JUnitCommandLineParseResultTest.shouldStopParsingOptionsUponDoubleHyphenArg [],org.junit.tests.description.AnnotatedDescriptionTest.characterizeCreatingMyOwnAnnotation [],org.junit.tests.junit3compatibility.AllTestsTest.exceptionThrownWhenSuiteIsBad [],junit.tests.framework.DoublePrecisionAssertTest.testAssertPosInfinityNotEquals [],org.junit.tests.experimental.AssumptionTest.failingAssumptionInBeforeClassIgnoresClass [],org.junit.tests.running.classes.SuiteTest.forwardCompatibilityWorksWithGetTests [],org.junit.tests.experimental.theories.runner.WithParameterSupplier.shouldPickUpDataPointsFromParameterSupplier [],org.junit.tests.experimental.theories.runner.WithDataPointMethod.pickUpDataPointMethods [],org.junit.tests.assertion.AssertionTest.bigDecimalsNotEqual [],org.junit.rules.TestRuleTest.testRuleOrderingWithMethodRule []"
"junit4","251","junit.framework.JUnit4TestAdapterCache.createTest(Description)","11","org.junit.tests.assertion.AssertionTest.assertThrowsReturnsTheSameObjectThrown [],junit.tests.framework.TestCaseTest.testNoArgTestCasePasses [],org.junit.tests.running.methods.TestMethodTest.ignoreRunner [],junit.tests.framework.AssertTest.testAssertStringNotEqualsNull [],org.junit.tests.junit3compatibility.SuiteMethodTest.makeSureSuiteNotUsedWithJUnit4Classes2 [],org.junit.runners.model.TestClassTest.identifiesPublicModifier [],junit.tests.extensions.ExtensionTest.testSetupErrorInTestSetup [],org.junit.validator.PublicClassValidatorTest.rejectsNonPublicClass [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.testedOnLimitsParameters [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatIsImplemetationOfMethodRule [],org.junit.runners.RuleContainerTest.ordering1 []"
"junit4","252","org.junit.runners.model.FrameworkMethod.hashCode()","11","org.junit.tests.experimental.AssumptionTest.assumeThatWorks [],org.junit.tests.assertion.AssertionTest.charsNotEqual [],org.junit.tests.assertion.AssertionTest.notEqualsNullWithObject [],org.junit.tests.assertion.AssertionTest.arraysNotEqual [],junit.tests.framework.AssertTest.testAssertStringNotEqualsNull [],org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointMethodShouldBeRecognizedForOverlyGeneralParameters [],org.junit.tests.running.classes.ParameterizedTestTest.countsFailures [],org.junit.tests.experimental.AssumptionTest.failingAssumptionInConstructorIgnoresClass [],org.junit.tests.listening.UserStopTest.stopClassRunner [],org.junit.tests.running.classes.SuiteTest.whatHappensWhenASuiteHasAForkingCycle [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithPathStartingWithFileSeparatorThrowsIOException []"
"junit4","255","org.junit.internal.runners.JUnit38ClassRunner.createAdaptingListener(RunNotifier)","10","junit.tests.framework.AssertTest.testAssertSame [],org.junit.samples.money.MoneyTest.testNormalize4 [],org.junit.AssumptionViolatedExceptionTest.canInitCauseWithInstanceCreatedWithString [],org.junit.tests.running.methods.TimeoutTest.failureWithTimeout [],org.junit.tests.junit3compatibility.AllTestsTest.correctTestCount [],org.junit.AssumptionViolatedExceptionTest.simpleAssumptionViolatedExceptionDescribesItself [],org.junit.rules.TempFolderRuleTest.subFolderIsDeleted [],org.junit.tests.assertion.AssertionTest.shortsNotEqual [],org.junit.tests.assertion.AssertionTest.assertNotEqualsIncludesCorrectMessage [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatReturnsImplementationOfMethodRule []"
"junit4","256","org.junit.rules.ExpectedException.expectMessage(Matcher<String>)","10","org.junit.rules.MethodRulesTest.ruleIsIntroducedAndEvaluated [],org.junit.tests.running.classes.ParameterizedTestTest.testsAreNotExecutedWhenAssumptionInParametersMethodFails [],junit.tests.framework.SuiteTest.testNoTestCases [],org.junit.tests.experimental.max.MaxStarterTest.listenersAreCalledCorrectlyInTheFaceOfFailures [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAllIncluded [],org.junit.rules.TestRuleTest.testRuleOrdering [],org.junit.rules.TestRuleTest.testRuleOrderingWithMethodRule [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneRandomElement [],org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.canUnadaptAnAdapter [],org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest.beforeClassShouldNotRunWhenAllTestsAreIgnored []"
"junit4","259","org.junit.internal.runners.statements.FailOnTimeout.getThreadsInGroup(ThreadGroup)","10","org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.dataPointFieldsMustBeStatic [],org.junit.runners.model.TestClassTest.providesAnnotatedMethodsSortedByName [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.canRunTheories [],org.junit.rules.RuleMemberValidatorTest.methodRejectArbitraryObjectWithRuleAnnotation [],org.junit.tests.assertion.AssertionTest.arraysExpectedNullMessage [],org.junit.runners.parameterized.TestWithParametersTest.cannotBeCreatedWithoutAName [],org.junit.internal.MethodSorterTest.testMethodsNullSorterSelf [],org.junit.runners.model.TestClassTest.annotatedMethodValues [],org.junit.tests.running.methods.AnnotationTest.testExceptionNotThrown [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneElement []"
"junit4","260","org.junit.runners.ParentRunner.createTestClass(Class<?>)","10","org.junit.tests.running.classes.ParameterizedTestTest.testsAreNotExecutedWhenAssumptionInParametersMethodFails [],org.junit.experimental.categories.JavadocTest.fastSmokeTests [],org.junit.experimental.categories.CategoryTest.testCountWithMultipleIncludeFilter [],org.junit.tests.running.methods.TimeoutTest.successWithTimeout [],org.junit.tests.experimental.results.ResultMatchersTest.hasFailureContaining_givenResultWithNoFailures [],org.junit.rules.TemporaryFolderUsageTest.newFileWithGivenFilenameThrowsIOExceptionIfFileExists [],org.junit.internal.builders.AnnotatedBuilderTest.topLevelTestClassWithoutAnnotation_isRunWithDefaultRunner [],junit.tests.runner.TextFeedbackTest.testEmptySuite [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithExpectedNull []"
"junit4","262","junit.framework.TestCase.getName()","10","org.junit.tests.deprecated.JUnit4ClassRunnerTest.runWithOldJUnit4ClassRunnerAndBadConstructor [],junit.tests.framework.AssertTest.testAssertStringEquals [],org.junit.tests.running.classes.ParentRunnerFilteringTest.testRunSuiteFiltering [],org.junit.tests.running.classes.ThreadsTest.currentThreadInterruptedStatusIsClearedAfterEachTestExecution [],org.junit.tests.assertion.AssertionTest.oneDimensionalBooleanArraysAreNotEqual [],org.junit.tests.assertion.AssertionTest.assertNotEqualsIncludesCorrectMessage [],junit.tests.extensions.ActiveTestTest.testActiveTest [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithGivenEmptyArrayThrowsIllegalArgumentException [],org.junit.tests.running.classes.SuiteTest.whatHappensWhenASuiteHasACycle [],org.junit.runners.model.TestClassTest.dontMarkNonInnerClassAsInnerClass []"
"junit4","263","org.junit.validator.AnnotationValidatorFactory.createAnnotationValidator(ValidateWith)","10","org.junit.tests.validation.BadlyFormedClassesTest.constructorException [],junit.tests.framework.DoublePrecisionAssertTest.testAssertNaNEqualsNaN [],org.junit.experimental.categories.CategoryTest.testCountWithExplicitExcludeFilter [],org.junit.tests.running.methods.AnnotationTest.testException [],org.junit.tests.experimental.theories.ParameterSignatureTest.primitiveTypesShouldBeAcceptedAsWrapperTypeAssignables [],junit.tests.framework.TestCaseTest.testError [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideTestRulesMethod [],org.junit.runner.RequestTest.createsADescriptionWithANameForClasses [],org.junit.rules.TestRuleTest.testRuleOrderingWithMethodRule [],org.junit.tests.manipulation.SingleMethodTest.filteringAwayEverythingThrowsException []"
"junit4","264","org.junit.runner.notification.SynchronizedRunListener.testSuiteFinished(Description)","10","junit.tests.runner.ResultTest.testRunFailureResultCanBeSerialised [],org.junit.internal.MethodSorterTest.testJvmMethodSorter [],org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.plansDecoratorCorrectly [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.reportBadParams [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsThrowingDifferentExceptionShouldFail [],org.junit.runner.notification.SynchronizedRunListenerTest.overridesAllMethodsInRunListener [],junit.tests.framework.SuiteTest.testShadowedTests [],org.junit.tests.assertion.AssertionTest.objectsAreSame [],junit.tests.framework.ComparisonCompactorTest.testSame [],junit.tests.framework.AssertTest.testAssertNotNull []"
"junit4","266","org.junit.runner.Request.classWithoutSuiteMethod(Class<?>)","10","org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedFieldDataPoints [],org.junit.tests.experimental.AssumptionTest.assumeTrueWorks [],org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.filterNoTestsRemain [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithoutClass [],junit.tests.runner.TextRunnerTest.testFailure [],org.junit.tests.running.classes.ThreadsTest.currentThreadInterruptedStatusIsClearedAfterEachTestExecution [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.createTestDefersToNoArgCreateTest [],org.junit.rules.TestRuleTest.methodIgnoreNonRules [],org.junit.rules.TestRuleTest.methodRuleIsIntroducedAndEvaluatedOnSubclass [],org.junit.rules.TestRuleTest.methodUseCustomMethodRule []"
"junit4","270","org.junit.experimental.categories.Categories.isAnyExcluded(Class<?>)","10","org.junit.experimental.categories.CategoryTest.sameAsNoIncludeCategoryAnnotation [],org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsCollectionFieldsShouldBeRecognized [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.theoriesMustBePublic [],org.junit.runner.FilterFactoriesTest.shouldCreateFilterWithNoArguments [],junit.tests.framework.SuiteTest.testShadowedTests [],org.junit.runners.model.TestClassTest.annotatedMethodValues [],org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyRethrowsSingleRuntimeException [],org.junit.tests.experimental.theories.extendingwithstubs.StubbedTheoriesTest.ask [],org.junit.internal.builders.AnnotatedBuilderTest.topLevelTestClassWithAnnotation_isRunWithAnnotatedRunner [],org.junit.tests.running.methods.ExpectedTest.expected []"
"junit4","273","org.junit.Assert.assertThrows(String,Class<T>,ThrowingRunnable)","9","junit.tests.framework.ComparisonCompactorTest.testComparisonErrorOverlappingMatches [],org.junit.internal.MethodSorterTest.testMethodsNullSorterSuper [],org.junit.tests.assertion.AssertionTest.assertThrowsUsesNameUponTypeMismatchWithAnonymousClass [],org.junit.rules.TemporaryFolderUsageTest.newFileThrowsIllegalStateExceptionIfCreateWasNotInvoked [],org.junit.experimental.categories.CategoriesAndParameterizedTest.doesNotRunTestsWithoutCategory [],org.junit.runners.parameterized.TestWithParametersTest.isEqualToTestWithSameNameAndTestClassAndParameters [],org.junit.tests.running.classes.ParameterizedTestTest.failureOnInitialization [],org.junit.internal.builders.AnnotatedBuilderTest.topLevelTestClassWithoutAnnotation_isRunWithDefaultRunner [],org.junit.rules.TestRuleTest.testRuleIsAroundMethodRule []"
