CompositeKey,Project,MethodIndex,MethodName,MethodLength,EditDensity,AveUseDefDist,AveUseDefDist/MethodLength,MedDefUseDist,MedUseDefDist/MethodLength,CountLine,CompiledLine,PassedLine,CountStat,CompiledStat,PassedStat,PropLineCompiled,PropLinePassed,PropStatCompiled,PropStatPassed,cyclomatic,ncss,npath,cyc/length,ncss/length,npath/length,InstCoverage-missed,InstCoverage-covered,InstCoverage,DistTopCorner,DistBotCorner,DistTopLeft,DistBotRight
druid377,druid,377,com.alibaba.druid.util.Utils.readFromResource(String),13,1.30769231,5.3,0.408,5,0.38461538,17,3,3,17,6,6,0.17647059,0.17647059,0.35294118,0.35294118,3,11,5,0.23076923,0.84615385,0.38461539,8,20,0.71428571,0.892963239,0.522011942,0.752737741,0.709412226
jcodec431,jcodec,431,org.jcodec.containers.mp4.boxes.MediaHeaderBox.parse(ByteBuffer),16,1.0625,7.70833333,0.482,7.5,0.46875,17,4,4,17,11,8,0.23529412,0.23529412,0.64705882,0.47058824,3,15,3,0.1875,0.9375,0.1875,30,27,0.47368421,0.750002249,0.664213711,0.707109167,0.709704061
druid925,druid,925,com.alibaba.druid.pool.DruidPooledStatement.executeUpdate(String),14,1.35714286,6.9375,0.496,6,0.42857143,19,4,4,19,8,8,0.21052632,0.21052632,0.42105263,0.42105263,2,11,3,0.14285714,0.78571429,0.21428571,5,24,0.82758621,0.813456002,0.600798459,0.720314881,0.709799921
mybatis-3296,mybatis-3,296,"org.apache.ibatis.binding.MapperMethod.executeForMany(SqlSession,Object[])",16,1.75,5.71428571,0.357,5,0.3125,28,4,4,28,5,5,0.14285714,0.14285714,0.17857143,0.17857143,4,14,6,0.25,0.875,0.375,0,54,1,1.071168122,0.359922222,0.878863553,0.710312611
druid725,druid,725,com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl.setAutoCommit(boolean),13,1.38461539,5.71428571,0.440,4.5,0.34615385,18,4,4,18,5,5,0.22222222,0.22222222,0.27777778,0.27777778,3,11,3,0.23076923,0.84615385,0.23076923,0,35,1,0.974227757,0.44382765,0.800891642,0.710405013
gson40,gson,40,"com.google.gson.internal.bind.CollectionTypeAdapterFactory.create(Gson,TypeToken<T>)",14,12.7857143,5.21428571,0.372,4.5,0.32142857,179,17,17,179,39,38,0.09497207,0.09497207,0.2178771,0.2122905,2,10,2,0.14285714,0.71428571,0.14285714,0,36,1,1.039685261,0.385205896,0.85076588,0.711003827
mybatis-3111,mybatis-3,111,org.apache.ibatis.datasource.unpooled.UnpooledDataSourceFactory.setProperties(Properties),17,1.58823529,5.83333333,0.343,5.5,0.32352941,27,5,3,27,9,6,0.18518519,0.11111111,0.33333333,0.22222222,5,17,8,0.29411765,1,0.47058824,28,50,0.64102564,1.030801016,0.392497126,0.842383258,0.712035936
druid892,druid,892,com.alibaba.druid.sql.parser.SQLStatementParser.parseWith(),10,2.1,3.77777778,0.378,3,0.3,21,4,1,21,7,3,0.19047619,0.04761905,0.33333333,0.14285714,2,8,2,0.2,0.8,0.2,14,24,0.63157895,1.106658883,0.332277237,0.908126578,0.714428557
mybatis-3134,mybatis-3,134,"org.apache.ibatis.reflection.TypeParameterResolver.resolveGenericArrayType(GenericArrayType,Type,Class<?>)",13,1.84615385,4.625,0.356,4.5,0.34615385,24,3,1,24,8,7,0.125,0.04166667,0.33333333,0.29166667,5,15,8,0.38461539,1.15384615,0.61538462,0,49,1,0.963976605,0.452649903,0.788389875,0.715949883
spatial4j27,spatial4j,27,org.locationtech.spatial4j.context.SpatialContextFactory.checkDefaultFormats(),11,11.8181818,6,0.545,6,0.54545455,130,41,39,130,75,72,0.31538462,0.3,0.57692308,0.55384615,3,11,4,0.27272727,1,0.36363636,0,47,1,0.636918224,0.777345627,0.704680015,0.716489444
opennlp119,opennlp,119,opennlp.tools.util.Version.parse(String),23,2.7826087,10.0434783,0.437,7,0.30434783,64,7,7,64,15,12,0.109375,0.109375,0.234375,0.1875,4,13,6,0.17391304,0.56521739,0.26086957,0,72,1,1.069620583,0.357468672,0.867631173,0.720477752
druid232,druid,232,com.alibaba.druid.filter.stat.StatFilter.getConnectionInfo(ConnectionProxy),10,1.7,3.44444444,0.344,3,0.3,17,2,2,17,5,3,0.11764706,0.11764706,0.29411765,0.17647059,2,7,2,0.2,0.7,0.2,0,27,1,1.080833331,0.348054405,0.876470587,0.721901565
jcodec140,jcodec,140,"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma01Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)",11,2.36363636,5.12903226,0.466,4,0.36363636,26,3,1,26,12,9,0.11538462,0.03846154,0.46153846,0.34615385,3,9,3,0.27272727,0.81818182,0.27272727,0,74,1,0.912399841,0.502049689,0.748161874,0.724417815
jcodec104,jcodec,104,"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02NoRoundInt(int[],int,int[],int,int,int,int,int,int)",12,1.16666667,4.26829268,0.356,4,0.33333333,14,1,1,14,9,4,0.07142857,0.07142857,0.64285714,0.28571429,3,10,3,0.25,0.83333333,0.25,0,107,1,0.977061167,0.439025927,0.788235488,0.725311729
jcodec68,jcodec,68,"org.jcodec.codecs.h264.H264Utils.escapeNAL(ByteBuffer,ByteBuffer)",13,1.76923077,4.23529412,0.326,4,0.30769231,23,7,4,23,12,5,0.30434783,0.17391304,0.52173913,0.2173913,5,13,5,0.38461539,1,0.38461539,0,47,1,1.04487622,0.376740673,0.840922669,0.725636903
druid710,druid,710,com.alibaba.druid.stat.JdbcSqlStat.histogramRecord(long),18,1.05555556,9.0625,0.503,9,0.5,19,4,4,19,10,10,0.21052632,0.21052632,0.52631579,0.52631579,8,24,8,0.44444444,1.33333333,0.44444444,22,52,0.7027027,0.688750122,0.725953381,0.688750122,0.725953381
spark6,spark,6,"spark.embeddedserver.jetty.JettyServer.create(int,int,int)",11,16.4545455,2.9,0.264,3,0.27272727,181,15,0,181,52,0,0.08287293,0,0.28729282,0,4,10,5,0.36363636,0.90909091,0.45454546,4,29,0.87878788,1.236497321,0.27272727,1.036523113,0.72727273
junit4200,junit4,200,org.junit.internal.requests.MemoizingRequest.getRunner(),11,2.63636364,5,0.455,5,0.45454545,29,9,7,29,24,14,0.31034483,0.24137931,0.82758621,0.48275862,3,8,4,0.27272727,0.72727273,0.36363636,0,19,1,0.751704271,0.663074243,0.68858566,0.728406858
jcodec193,jcodec,193,"org.jcodec.codecs.h264.decode.SliceDecoder.decodeMBlockP(MBlock,Picture,Frame[][])",12,2.66666667,6.46428571,0.539,6,0.5,32,11,9,32,23,17,0.34375,0.28125,0.71875,0.53125,6,17,6,0.5,1.41666667,0.5,0,69,1,0.685366006,0.729538596,0.685366006,0.729538596
opennlp141,opennlp,141,opennlp.tools.ml.maxent.io.GISModelWriter.compressOutcomes(ComparablePredicate[]),17,2.82352941,6,0.353,5,0.29411765,48,8,6,48,19,9,0.16666667,0.125,0.39583333,0.1875,4,15,4,0.23529412,0.88235294,0.23529412,0,60,1,1.076302068,0.348800003,0.864095737,0.730360282
opennlp19,opennlp,19,opennlp.tools.tokenize.WhitespaceTokenizer.tokenizePos(String),27,2,9.9375,0.368,7.5,0.27777778,54,6,0,54,23,6,0.11111111,0,0.42592593,0.11111111,6,18,10,0.22222222,0.66666667,0.37037037,0,61,1,1.145307118,0.299175824,0.931280814,0.730719244
druid96,druid,96,com.alibaba.druid.wall.WallProvider.getTableStatWithLowerName(String),10,1.9,4.22222222,0.422,3,0.3,19,5,2,19,8,4,0.2631579,0.10526316,0.42105263,0.21052632,3,8,3,0.3,0.8,0.3,2,29,0.93548387,1.055115487,0.366498747,0.844552362,0.730972866
druid778,druid,778,com.alibaba.druid.sql.parser.Lexer.nextTokenLParen(),10,1.5,5.14285714,0.514,5,0.5,15,6,3,15,11,8,0.4,0.2,0.73333333,0.53333333,4,8,6,0.4,0.8,0.6,0,23,1,0.68394282,0.731057071,0.68394282,0.731057071
druid648,druid,648,com.alibaba.druid.sql.dialect.mysql.parser.MySqlStatementParser.parseShowVariants(),15,1.33333333,6.72727273,0.448,5,0.33333333,20,3,0,20,7,6,0.15,0,0.35,0.3,3,11,4,0.2,0.73333333,0.26666667,10,26,0.72222222,0.966666669,0.448454132,0.775313555,0.731057076
mybatis-3104,mybatis-3,104,org.apache.ibatis.reflection.wrapper.BeanWrapper.hasSetter(String),14,2.28571429,5.07692308,0.363,4,0.28571429,32,4,4,32,5,5,0.125,0.125,0.15625,0.15625,4,13,4,0.28571429,0.92857143,0.28571429,7,33,0.825,1.105494522,0.325648151,0.890812392,0.73117586
gson58,gson,58,"com.google.gson.internal.Excluder.create(Gson,TypeToken<T>)",11,13.6363636,4.75,0.432,3.5,0.31818182,150,11,11,150,40,40,0.07333333,0.07333333,0.26666667,0.26666667,5,22,6,0.45454546,2,0.54545455,0,44,1,1.001326023,0.415151519,0.799385666,0.732111428
druid495,druid,495,com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlSelectQueryBlock.accept0(MySqlASTVisitor),14,1.42857143,6.61764706,0.473,6.5,0.46428571,20,7,5,20,11,10,0.35,0.25,0.55,0.5,2,13,2,0.14285714,0.92857143,0.14285714,0,58,1,0.732795879,0.682320468,0.682320468,0.732795879
mybatis-3112,mybatis-3,112,"org.apache.ibatis.builder.xml.XMLMapperEntityResolver.resolveEntity(String,String)",11,3.36363636,3.42857143,0.312,3.5,0.31818182,37,3,3,37,10,10,0.08108108,0.08108108,0.27027027,0.27027027,7,11,8,0.63636364,1,0.72727273,9,34,0.79069767,0.998689897,0.417475376,0.79608112,0.733431694
jcodec69,jcodec,69,"org.jcodec.containers.mp4.boxes.NodeBox.findBox(Box,List<String>,Collection<Box>)",13,1.53846154,5.46666667,0.421,4,0.30769231,20,4,2,20,10,5,0.2,0.1,0.5,0.25,6,11,6,0.46153846,0.84615385,0.46153846,0,48,1,1.020681115,0.396452466,0.810663036,0.736063814
gson32,gson,32,"com.google.gson.Gson.toJson(Object,Type,JsonWriter)",19,8.21052632,7.875,0.414,7,0.36842105,156,28,26,156,65,59,0.17948718,0.16666667,0.41666667,0.37820513,3,17,3,0.15789474,0.89473684,0.15789474,6,54,0.9,0.88629613,0.527989764,0.722746796,0.736159691
jcodec358,jcodec,358,"org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma20NoRoundInt(int[],int,int[],int,int,int,int,int,int)",12,1.33333333,4.58064516,0.382,4,0.33333333,16,3,3,16,5,5,0.1875,0.1875,0.3125,0.3125,3,12,3,0.25,1,0.25,0,92,1,0.957653747,0.456910668,0.764046699,0.73627488
spatial4j15,spatial4j,15,org.locationtech.spatial4j.shape.impl.GeoCircle.init(),31,3.93548387,13.6097561,0.439,9,0.29032258,122,21,6,122,37,24,0.17213115,0.04918033,0.30327869,0.19672131,6,25,6,0.19354839,0.80645161,0.19354839,11,123,0.91791045,1.07186692,0.350694275,0.854133394,0.736438262
druid684,druid,684,com.alibaba.druid.pool.DruidPooledStatement.execute(String),11,2.90909091,5.16666667,0.470,4,0.36363636,32,7,7,32,12,12,0.21875,0.21875,0.375,0.375,2,8,3,0.18181818,0.72727273,0.27272727,5,25,0.83333333,0.891954978,0.522356585,0.723088101,0.738636367
jcodec168,jcodec,168,org.jcodec.codecs.common.biari.MDecoder.decodeBinBypass(),13,1.76923077,4.63636364,0.357,4,0.30769231,23,6,3,23,9,6,0.26086957,0.13043478,0.39130435,0.26086957,3,11,4,0.23076923,0.84615385,0.30769231,0,34,1,1.012720954,0.403394956,0.800617481,0.739826243
mybatis-3194,mybatis-3,194,"org.apache.ibatis.builder.MapperBuilderAssistant.buildParameterMapping(Class<?>,String,Class<?>,JdbcType,String,ParameterMode,Class<?extendsTypeHandler<?>>,Integer)",13,2.92307692,4.24,0.326,4,0.30769231,38,5,5,38,10,10,0.13157895,0.13157895,0.2631579,0.2631579,1,5,1,0.07692308,0.38461539,0.07692308,0,36,1,1.011052035,0.404878547,0.798505378,0.740636225
